original_name,refactored_name,type,full_name,namespace,package,toolkit
GeomAbs_Shape,,Enum,GeomAbs_Shape,,GeomAbs,TKMath
GeomAbs_SurfaceType,,Enum,GeomAbs_SurfaceType,,GeomAbs,TKMath
GeomConvert_ConvType,,Enum,GeomConvert_ConvType,,GeomConvert,TKGeomBase
GeomFill_ApproxStyle,,Enum,GeomFill_ApproxStyle,,GeomFill,TKGeomAlgo
GeomFill_FillingStyle,,Enum,GeomFill_FillingStyle,,GeomFill,TKGeomAlgo
GeomFill_PipeError,,Enum,GeomFill_PipeError,,GeomFill,TKGeomAlgo
GeomFill_Trihedron,,Enum,GeomFill_Trihedron,,GeomFill,TKGeomAlgo
GeomLib_InterpolationErrors,,Enum,GeomLib_InterpolationErrors,,GeomLib,TKGeomBase
GeometryType,,Enum,GeometryType,,GeometryType,Unknown
Graphic3d_AlphaMode,,Enum,Graphic3d_AlphaMode,,Graphic3d,TKService
Graphic3d_BufferType,,Enum,Graphic3d_BufferType,,Graphic3d,TKService
Graphic3d_CappingFlags,,Enum,Graphic3d_CappingFlags,,Graphic3d,TKService
Graphic3d_ClipState,,Enum,Graphic3d_ClipState,,Graphic3d,TKService
Graphic3d_CubeMapSide,,Enum,Graphic3d_CubeMapSide,,Graphic3d,TKService
Graphic3d_DiagnosticInfo,,Enum,Graphic3d_DiagnosticInfo,,Graphic3d,TKService
Graphic3d_DisplayPriority,,Enum,Graphic3d_DisplayPriority,,Graphic3d,TKService
Graphic3d_FrameStatsCounter,,Enum,Graphic3d_FrameStatsCounter,,Graphic3d,TKService
Graphic3d_FrameStatsTimer,,Enum,Graphic3d_FrameStatsTimer,,Graphic3d,TKService
Graphic3d_FresnelModel,,Enum,Graphic3d_FresnelModel,,Graphic3d,TKService
Graphic3d_GlslExtension,,Enum,Graphic3d_GlslExtension,,Graphic3d,TKService
Graphic3d_GroupAspect,,Enum,Graphic3d_GroupAspect,,Graphic3d,TKService
Graphic3d_HorizontalTextAlignment,,Enum,Graphic3d_HorizontalTextAlignment,,Graphic3d,TKService
Graphic3d_LevelOfTextureAnisotropy,,Enum,Graphic3d_LevelOfTextureAnisotropy,,Graphic3d,TKService
Graphic3d_NameOfMaterial,,Enum,Graphic3d_NameOfMaterial,,Graphic3d,TKService
Graphic3d_NameOfTexture1D,,Enum,Graphic3d_NameOfTexture1D,,Graphic3d,TKService
Graphic3d_NameOfTexture2D,,Enum,Graphic3d_NameOfTexture2D,,Graphic3d,TKService
Graphic3d_NameOfTextureEnv,,Enum,Graphic3d_NameOfTextureEnv,,Graphic3d,TKService
Graphic3d_NameOfTexturePlane,,Enum,Graphic3d_NameOfTexturePlane,,Graphic3d,TKService
Graphic3d_RenderTransparentMethod,,Enum,Graphic3d_RenderTransparentMethod,,Graphic3d,TKService
Graphic3d_RenderingMode,,Enum,Graphic3d_RenderingMode,,Graphic3d,TKService
Graphic3d_ShaderFlags,,Enum,Graphic3d_ShaderFlags,,Graphic3d,TKService
Graphic3d_StereoMode,,Enum,Graphic3d_StereoMode,,Graphic3d,TKService
Graphic3d_TextPath,,Enum,Graphic3d_TextPath,,Graphic3d,TKService
Graphic3d_TextureSetBits,,Enum,Graphic3d_TextureSetBits,,Graphic3d,TKService
Graphic3d_TextureUnit,,Enum,Graphic3d_TextureUnit,,Graphic3d,TKService
Graphic3d_ToneMappingMethod,,Enum,Graphic3d_ToneMappingMethod,,Graphic3d,TKService
Graphic3d_TransModeFlags,,Enum,Graphic3d_TransModeFlags,,Graphic3d,TKService
Graphic3d_TypeOfAnswer,,Enum,Graphic3d_TypeOfAnswer,,Graphic3d,TKService
Graphic3d_TypeOfAttribute,,Enum,Graphic3d_TypeOfAttribute,,Graphic3d,TKService
Graphic3d_TypeOfBackfacingModel,,Enum,Graphic3d_TypeOfBackfacingModel,,Graphic3d,TKService
Graphic3d_TypeOfBackground,,Enum,Graphic3d_TypeOfBackground,,Graphic3d,TKService
Graphic3d_TypeOfConnection,,Enum,Graphic3d_TypeOfConnection,,Graphic3d,TKService
Graphic3d_TypeOfData,,Enum,Graphic3d_TypeOfData,,Graphic3d,TKService
Graphic3d_TypeOfLightSource,,Enum,Graphic3d_TypeOfLightSource,,Graphic3d,TKService
Graphic3d_TypeOfLimit,,Enum,Graphic3d_TypeOfLimit,,Graphic3d,TKService
Graphic3d_TypeOfMaterial,,Enum,Graphic3d_TypeOfMaterial,,Graphic3d,TKService
Graphic3d_TypeOfPrimitiveArray,,Enum,Graphic3d_TypeOfPrimitiveArray,,Graphic3d,TKService
Graphic3d_TypeOfReflection,,Enum,Graphic3d_TypeOfReflection,,Graphic3d,TKService
Graphic3d_TypeOfShaderObject,,Enum,Graphic3d_TypeOfShaderObject,,Graphic3d,TKService
Graphic3d_TypeOfShadingModel,,Enum,Graphic3d_TypeOfShadingModel,,Graphic3d,TKService
Graphic3d_TypeOfStructure,,Enum,Graphic3d_TypeOfStructure,,Graphic3d,TKService
Graphic3d_TypeOfTexture,,Enum,Graphic3d_TypeOfTexture,,Graphic3d,TKService
Graphic3d_TypeOfTextureFilter,,Enum,Graphic3d_TypeOfTextureFilter,,Graphic3d,TKService
Graphic3d_TypeOfTextureMode,,Enum,Graphic3d_TypeOfTextureMode,,Graphic3d,TKService
Graphic3d_TypeOfVisualization,,Enum,Graphic3d_TypeOfVisualization,,Graphic3d,TKService
Graphic3d_VerticalTextAlignment,,Enum,Graphic3d_VerticalTextAlignment,,Graphic3d,TKService
HLRAlgo_PolyMask,,Enum,HLRAlgo_PolyMask,,HLRAlgo,TKHLR
HLRBRep_TypeOfResultingEdge,,Enum,HLRBRep_TypeOfResultingEdge,,HLRBRep,TKHLR
HatchGen_ErrorStatus,,Enum,HatchGen_ErrorStatus,,HatchGen,TKGeomAlgo
HatchGen_IntersectionType,,Enum,HatchGen_IntersectionType,,HatchGen,TKGeomAlgo
Hatch_LineForm,,Enum,Hatch_LineForm,,Hatch,TKGeomAlgo
IBlockSizeLevel,,Enum,IBlockSizeLevel,,IBlockSizeLevel,Unknown
IFSelect_EditValue,,Enum,IFSelect_EditValue,,IFSelect,TKXSBase
IFSelect_PrintCount,,Enum,IFSelect_PrintCount,,IFSelect,TKXSBase
IFSelect_PrintFail,,Enum,IFSelect_PrintFail,,IFSelect,TKXSBase
IFSelect_RemainMode,,Enum,IFSelect_RemainMode,,IFSelect,TKXSBase
IFSelect_ReturnStatus,,Enum,IFSelect_ReturnStatus,,IFSelect,TKXSBase
IGESData_DefList,,Enum,IGESData_DefList,,IGESData,TKDEIGES
IGESData_DefType,,Enum,IGESData_DefType,,IGESData,TKDEIGES
IGESData_ReadStage,,Enum,IGESData_ReadStage,,IGESData,TKDEIGES
IGESData_Status,,Enum,IGESData_Status,,IGESData,TKDEIGES
IMeshData_Status,,Enum,IMeshData_Status,,IMeshData,TKMesh
IMeshTools_MeshAlgoType,,Enum,IMeshTools_MeshAlgoType,,IMeshTools,TKMesh
IODType,,Enum,IODType,,IODType,Unknown
Image_CompressedFormat,,Enum,Image_CompressedFormat,,Image,TKService
Image_Format,,Enum,Image_Format,,Image,TKService
InfoString,,Enum,InfoString,,InfoString,Unknown
IntAna_ResultType,,Enum,IntAna_ResultType,,IntAna,TKGeomBase
IntCurveSurface_TransitionOnCurve,,Enum,IntCurveSurface_TransitionOnCurve,,IntCurveSurface,TKGeomAlgo
IntFlag,,Enum,IntFlag,,IntFlag,Unknown
IntImp_ConstIsoparametric,,Enum,IntImp_ConstIsoparametric,,IntImp,TKGeomAlgo
IntPatch_IType,,Enum,IntPatch_IType,,IntPatch,TKGeomAlgo
IntPatch_SpecPntType,,Enum,IntPatch_SpecPntType,,IntPatch,TKGeomAlgo
IntPatch_WLType,,Enum,IntPatch_WLType,,IntPatch,TKGeomAlgo
IntRes2d_Position,,Enum,IntRes2d_Position,,IntRes2d,TKGeomAlgo
IntRes2d_Situation,,Enum,IntRes2d_Situation,,IntRes2d,TKGeomAlgo
IntRes2d_TypeTrans,,Enum,IntRes2d_TypeTrans,,IntRes2d,TKGeomAlgo
IntStatus,,Enum,IntStatus,,IntStatus,Unknown
IntSurf_Situation,,Enum,IntSurf_Situation,,IntSurf,TKGeomAlgo
IntSurf_TypeTrans,,Enum,IntSurf_TypeTrans,,IntSurf,TKGeomAlgo
IntWalk_StatusDeflection,,Enum,IntWalk_StatusDeflection,,IntWalk,TKGeomAlgo
Interface_CheckStatus,,Enum,Interface_CheckStatus,,Interface,TKXSBase
Interface_DataState,,Enum,Interface_DataState,,Interface,TKXSBase
Interface_ParamType,,Enum,Interface_ParamType,,Interface,TKXSBase
Intf_PIType,,Enum,Intf_PIType,,Intf,TKGeomAlgo
Intrv_Position,,Enum,Intrv_Position,,Intrv,TKHLR
IterationFilter,,Enum,IterationFilter,,IterationFilter,Unknown
IterationFilter,,Enum,IterationFilter,,IterationFilter,Unknown
KeyStatus,,Enum,KeyStatus,,KeyStatus,Unknown
LProp_CIType,,Enum,LProp_CIType,,LProp,TKG2d
LProp_Status,,Enum,LProp_Status,,LProp,TKG2d
LabelPosition,,Enum,LabelPosition,,LabelPosition,Unknown
LinkFlag,,Enum,LinkFlag,,LinkFlag,Unknown
LocOpe_Operation,,Enum,LocOpe_Operation,,LocOpe,TKFeat
LocalAnalysis_StatusErrorType,,Enum,LocalAnalysis_StatusErrorType,,LocalAnalysis,TKGeomAlgo
MAT_Side,,Enum,MAT_Side,,MAT,TKTopAlgo
ManipulatorSkin,,Enum,ManipulatorSkin,,ManipulatorSkin,Unknown
MaskFlags,,Enum,MaskFlags,,MaskFlags,Unknown
MaskFlags,,Enum,MaskFlags,,MaskFlags,Unknown
Media_PlayerEvent,,Enum,Media_PlayerEvent,,Media,TKService
MeshVS_DrawerAttribute,,Enum,MeshVS_DrawerAttribute,,MeshVS,TKMeshVS
MeshVS_EntityType,,Enum,MeshVS_EntityType,,MeshVS,TKMeshVS
MeshVS_EntityType,,Enum,MeshVS_EntityType,,MeshVS,TKMeshVS
MeshVS_MeshSelectionMethod,,Enum,MeshVS_MeshSelectionMethod,,MeshVS,TKMeshVS
MeshVS_SelectionModeFlags,,Enum,MeshVS_SelectionModeFlags,,MeshVS,TKMeshVS
MeshVS_SelectionModeFlags,,Enum,MeshVS_SelectionModeFlags,,MeshVS,TKMeshVS
Message_ConsoleColor,,Enum,Message_ConsoleColor,,Message,TKernel
Message_Gravity,,Enum,Message_Gravity,,Message,TKernel
Message_MetricType,,Enum,Message_MetricType,,Message,TKernel
Message_Status,,Enum,Message_Status,,Message,TKernel
Message_StatusType,,Enum,Message_StatusType,,Message,TKernel
ModeType,,Enum,ModeType,,ModeType,Unknown
MoniTool_ValueType,,Enum,MoniTool_ValueType,,MoniTool,TKXSBase
NCollection_CellFilter_Action,,Enum,NCollection_CellFilter_Action,,NCollection,TKernel
NodeType,,Enum,NodeType,,NodeType,Unknown
NodeType,,Enum,NodeType,,NodeType,Unknown
OSD_FromWhere,,Enum,OSD_FromWhere,,OSD,TKernel
OSD_KindFile,,Enum,OSD_KindFile,,OSD,TKernel
OSD_LoadMode,,Enum,OSD_LoadMode,,OSD,TKernel
OSD_LockType,,Enum,OSD_LockType,,OSD,TKernel
OSD_OEMType,,Enum,OSD_OEMType,,OSD,TKernel
OSD_OpenMode,,Enum,OSD_OpenMode,,OSD,TKernel
OSD_SignalMode,,Enum,OSD_SignalMode,,OSD,TKernel
OSD_SingleProtection,,Enum,OSD_SingleProtection,,OSD,TKernel
OSD_SysType,,Enum,OSD_SysType,,OSD,TKernel
OSD_WhoAmI,,Enum,OSD_WhoAmI,,OSD,TKernel
ObjectState,,Enum,ObjectState,,ObjectState,Unknown
OffsetAlgo_Type,,Enum,OffsetAlgo_Type,,OffsetAlgo,Unknown
OpenGl_FeatureFlag,,Enum,OpenGl_FeatureFlag,,OpenGl,TKOpenGles
OpenGl_LayerFilter,,Enum,OpenGl_LayerFilter,,OpenGl,TKOpenGles
OpenGl_MaterialFlag,,Enum,OpenGl_MaterialFlag,,OpenGl,TKOpenGles
OpenGl_RenderFilter,,Enum,OpenGl_RenderFilter,,OpenGl,TKOpenGles
OpenGl_ShaderProgramDumpLevel,,Enum,OpenGl_ShaderProgramDumpLevel,,OpenGl,TKOpenGles
OpenGl_StateVariable,,Enum,OpenGl_StateVariable,,OpenGl,TKOpenGles
OpenGl_TypeOfIBLMap,,Enum,OpenGl_TypeOfIBLMap,,OpenGl,TKOpenGles
OpenGl_UniformStateType,,Enum,OpenGl_UniformStateType,,OpenGl,TKOpenGles
Operation,,Enum,Operation,,Operation,Unknown
PBREnvironmentState,,Enum,PBREnvironmentState,,PBREnvironmentState,Unknown
PCDM_ReaderStatus,,Enum,PCDM_ReaderStatus,,PCDM,TKCDF
PCDM_StoreStatus,,Enum,PCDM_StoreStatus,,PCDM,TKCDF
PCDM_TypeOfFileDriver,,Enum,PCDM_TypeOfFileDriver,,PCDM,TKCDF
ParamDimension,,Enum,ParamDimension,,ParamDimension,Unknown
PerfCounters,,Enum,PerfCounters,,PerfCounters,Unknown
Projection,,Enum,Projection,,Projection,Unknown
ProxPnt_Status,,Enum,ProxPnt_Status,,ProxPnt,Unknown
Prs3d_DatumAttribute,,Enum,Prs3d_DatumAttribute,,Prs3d,TKV3d
Prs3d_DatumAxes,,Enum,Prs3d_DatumAxes,,Prs3d,TKV3d
Prs3d_DatumMode,,Enum,Prs3d_DatumMode,,Prs3d,TKV3d
Prs3d_DatumParts,,Enum,Prs3d_DatumParts,,Prs3d,TKV3d
Prs3d_DimensionArrowOrientation,,Enum,Prs3d_DimensionArrowOrientation,,Prs3d,TKV3d
Prs3d_DimensionTextHorizontalPosition,,Enum,Prs3d_DimensionTextHorizontalPosition,,Prs3d,TKV3d
Prs3d_DimensionTextVerticalPosition,,Enum,Prs3d_DimensionTextVerticalPosition,,Prs3d,TKV3d
Prs3d_TypeOfHLR,,Enum,Prs3d_TypeOfHLR,,Prs3d,TKV3d
Prs3d_TypeOfHighlight,,Enum,Prs3d_TypeOfHighlight,,Prs3d,TKV3d
Prs3d_TypeOfLinePicking,,Enum,Prs3d_TypeOfLinePicking,,Prs3d,TKV3d
Prs3d_VertexDrawMode,,Enum,Prs3d_VertexDrawMode,,Prs3d,TKV3d
PrsDim_DimensionSelectionMode,,Enum,PrsDim_DimensionSelectionMode,,PrsDim,TKV3d
PrsDim_DisplaySpecialSymbol,,Enum,PrsDim_DisplaySpecialSymbol,,PrsDim,TKV3d
PrsDim_KindOfDimension,,Enum,PrsDim_KindOfDimension,,PrsDim,TKV3d
PrsDim_KindOfRelation,,Enum,PrsDim_KindOfRelation,,PrsDim,TKV3d
PrsDim_KindOfSurface,,Enum,PrsDim_KindOfSurface,,PrsDim,TKV3d
PrsDim_TypeOfAngle,,Enum,PrsDim_TypeOfAngle,,PrsDim,TKV3d
PrsDim_TypeOfAngleArrowVisibility,,Enum,PrsDim_TypeOfAngleArrowVisibility,,PrsDim,TKV3d
PrsDim_TypeOfDist,,Enum,PrsDim_TypeOfDist,,PrsDim,TKV3d
PrsMgr_DisplayStatus,,Enum,PrsMgr_DisplayStatus,,PrsMgr,TKV3d
PrsMgr_TypeOfPresentation3d,,Enum,PrsMgr_TypeOfPresentation3d,,PrsMgr,TKV3d
Quantity_NameOfColor,,Enum,Quantity_NameOfColor,,Quantity,TKernel
Quantity_TypeOfColor,,Enum,Quantity_TypeOfColor,,Quantity,TKernel
RWGltf_GltfAccessorCompType,,Enum,RWGltf_GltfAccessorCompType,,RWGltf,TKDEGLTF
RWGltf_GltfAccessorLayout,,Enum,RWGltf_GltfAccessorLayout,,RWGltf,TKDEGLTF
RWGltf_GltfAlphaMode,,Enum,RWGltf_GltfAlphaMode,,RWGltf,TKDEGLTF
RWGltf_GltfArrayType,,Enum,RWGltf_GltfArrayType,,RWGltf,TKDEGLTF
RWGltf_GltfBufferViewTarget,,Enum,RWGltf_GltfBufferViewTarget,,RWGltf,TKDEGLTF
RWGltf_GltfPrimitiveMode,,Enum,RWGltf_GltfPrimitiveMode,,RWGltf,TKDEGLTF
RWGltf_GltfRootElement,,Enum,RWGltf_GltfRootElement,,RWGltf,TKDEGLTF
RWGltf_WriterTrsfFormat,,Enum,RWGltf_WriterTrsfFormat,,RWGltf,TKDEGLTF
RWMesh_CafReaderStatusEx,,Enum,RWMesh_CafReaderStatusEx,,RWMesh,TKRWMesh
RWMesh_CoordinateSystem,,Enum,RWMesh_CoordinateSystem,,RWMesh,TKRWMesh
RWMesh_NameFormat,,Enum,RWMesh_NameFormat,,RWMesh,TKRWMesh
RWMode_Tessellated,,Enum,RWMode_Tessellated,,RWMode,Unknown
RWObj_SubMeshReason,,Enum,RWObj_SubMeshReason,,RWObj,TKDEOBJ
RawInputMask,,Enum,RawInputMask,,RawInputMask,Unknown
RaytraceInitStatus,,Enum,RaytraceInitStatus,,RaytraceInitStatus,Unknown
RaytraceUpdateMode,,Enum,RaytraceUpdateMode,,RaytraceUpdateMode,Unknown
ReadMode_AssemblyLevel,,Enum,ReadMode_AssemblyLevel,,ReadMode,Unknown
ReadMode_BSplineContinuity,,Enum,ReadMode_BSplineContinuity,,ReadMode,Unknown
ReadMode_BSplineContinuity,,Enum,ReadMode_BSplineContinuity,,ReadMode,Unknown
ReadMode_MaxPrecision,,Enum,ReadMode_MaxPrecision,,ReadMode,Unknown
ReadMode_MaxPrecision,,Enum,ReadMode_MaxPrecision,,ReadMode,Unknown
ReadMode_Precision,,Enum,ReadMode_Precision,,ReadMode,Unknown
ReadMode_Precision,,Enum,ReadMode_Precision,,ReadMode,Unknown
ReadMode_ProductContext,,Enum,ReadMode_ProductContext,,ReadMode,Unknown
ReadMode_ShapeRepr,,Enum,ReadMode_ShapeRepr,,ReadMode,Unknown
ReadMode_SurfaceCurve,,Enum,ReadMode_SurfaceCurve,,ReadMode,Unknown
ReadMode_SurfaceCurve,,Enum,ReadMode_SurfaceCurve,,ReadMode,Unknown
RecordType,,Enum,RecordType,,RecordType,Unknown
RedrawMode,,Enum,RedrawMode,,RedrawMode,Unknown
RefTag,,Enum,RefTag,,RefTag,Unknown
ReplaceFlag,,Enum,ReplaceFlag,,ReplaceFlag,Unknown
Resource_FormatType,,Enum,Resource_FormatType,,Resource,TKernel
ResultCode,,Enum,ResultCode,,ResultCode,Unknown
STEPControl_StepModelType,,Enum,STEPControl_StepModelType,,STEPControl,TKDESTEP
Select3D_TypeOfSensitivity,,Enum,Select3D_TypeOfSensitivity,,Select3D,TKV3d
SelectMgr_FilterType,,Enum,SelectMgr_FilterType,,SelectMgr,TKV3d
SelectMgr_PickingStrategy,,Enum,SelectMgr_PickingStrategy,,SelectMgr,TKV3d
SelectMgr_SelectionType,,Enum,SelectMgr_SelectionType,,SelectMgr,TKV3d
SelectMgr_StateOfSelection,,Enum,SelectMgr_StateOfSelection,,SelectMgr,TKV3d
SelectMgr_TypeOfBVHUpdate,,Enum,SelectMgr_TypeOfBVHUpdate,,SelectMgr,TKV3d
SelectMgr_TypeOfDepthTolerance,,Enum,SelectMgr_TypeOfDepthTolerance,,SelectMgr,TKV3d
SelectMgr_TypeOfUpdate,,Enum,SelectMgr_TypeOfUpdate,,SelectMgr,TKV3d
SelectionMode,,Enum,SelectionMode,,SelectionMode,Unknown
SelectionMode,,Enum,SelectionMode,,SelectionMode,Unknown
ShaderImageNames,,Enum,ShaderImageNames,,ShaderImageNames,Unknown
ShaderVariableIndex,,Enum,ShaderVariableIndex,,ShaderVariableIndex,Unknown
ShapeExtend_Parametrisation,,Enum,ShapeExtend_Parametrisation,,ShapeExtend,TKShHealing
ShapeExtend_Status,,Enum,ShapeExtend_Status,,ShapeExtend,TKShHealing
ShapePersistent_TriangleMode,,Enum,ShapePersistent_TriangleMode,,ShapePersistent,TKStd
Standard_HandlerStatus,,Enum,Standard_HandlerStatus,,Standard,TKernel
Standard_JsonKey,,Enum,Standard_JsonKey,,Standard,TKernel
Status,,Enum,Status,,Status,Unknown
StatusMask,,Enum,StatusMask,,StatusMask,Unknown
StatusRange,,Enum,StatusRange,,StatusRange,Unknown
StdPrs_Volume,,Enum,StdPrs_Volume,,StdPrs,TKV3d
StdSelect_TypeOfEdge,,Enum,StdSelect_TypeOfEdge,,StdSelect,TKV3d
StdSelect_TypeOfFace,,Enum,StdSelect_TypeOfFace,,StdSelect,TKV3d
StdSelect_TypeOfSelectionImage,,Enum,StdSelect_TypeOfSelectionImage,,StdSelect,TKV3d
StepBasic_AheadOrBehind,,Enum,StepBasic_AheadOrBehind,,StepBasic,TKDESTEP
StepBasic_SiPrefix,,Enum,StepBasic_SiPrefix,,StepBasic,TKDESTEP
StepBasic_SiUnitName,,Enum,StepBasic_SiUnitName,,StepBasic,TKDESTEP
StepBasic_Source,,Enum,StepBasic_Source,,StepBasic,TKDESTEP
StepData_Logical,,Enum,StepData_Logical,,StepData,TKDESTEP
StepDimTol_AreaUnitType,,Enum,StepDimTol_AreaUnitType,,StepDimTol,TKDESTEP
StepDimTol_DatumReferenceModifierType,,Enum,StepDimTol_DatumReferenceModifierType,,StepDimTol,TKDESTEP
StepDimTol_GeometricToleranceModifier,,Enum,StepDimTol_GeometricToleranceModifier,,StepDimTol,TKDESTEP
StepDimTol_GeometricToleranceType,,Enum,StepDimTol_GeometricToleranceType,,StepDimTol,TKDESTEP
StepDimTol_LimitCondition,,Enum,StepDimTol_LimitCondition,,StepDimTol,TKDESTEP
StepDimTol_SimpleDatumReferenceModifier,,Enum,StepDimTol_SimpleDatumReferenceModifier,,StepDimTol,TKDESTEP
StepElement_CurveEdge,,Enum,StepElement_CurveEdge,,StepElement,TKDESTEP
StepElement_Element2dShape,,Enum,StepElement_Element2dShape,,StepElement,TKDESTEP
StepElement_ElementOrder,,Enum,StepElement_ElementOrder,,StepElement,TKDESTEP
StepElement_ElementVolume,,Enum,StepElement_ElementVolume,,StepElement,TKDESTEP
StepElement_EnumeratedCurveElementFreedom,,Enum,StepElement_EnumeratedCurveElementFreedom,,StepElement,TKDESTEP
StepElement_EnumeratedCurveElementPurpose,,Enum,StepElement_EnumeratedCurveElementPurpose,,StepElement,TKDESTEP
StepElement_EnumeratedSurfaceElementPurpose,,Enum,StepElement_EnumeratedSurfaceElementPurpose,,StepElement,TKDESTEP
StepElement_EnumeratedVolumeElementPurpose,,Enum,StepElement_EnumeratedVolumeElementPurpose,,StepElement,TKDESTEP
StepElement_UnspecifiedValue,,Enum,StepElement_UnspecifiedValue,,StepElement,TKDESTEP
StepElement_Volume3dElementShape,,Enum,StepElement_Volume3dElementShape,,StepElement,TKDESTEP
StepFEA_CoordinateSystemType,,Enum,StepFEA_CoordinateSystemType,,StepFEA,TKDESTEP
StepFEA_CurveEdge,,Enum,StepFEA_CurveEdge,,StepFEA,TKDESTEP
StepFEA_ElementVolume,,Enum,StepFEA_ElementVolume,,StepFEA,TKDESTEP
StepFEA_EnumeratedDegreeOfFreedom,,Enum,StepFEA_EnumeratedDegreeOfFreedom,,StepFEA,TKDESTEP
StepFEA_UnspecifiedValue,,Enum,StepFEA_UnspecifiedValue,,StepFEA,TKDESTEP
StepGeom_BSplineCurveForm,,Enum,StepGeom_BSplineCurveForm,,StepGeom,TKDESTEP
StepGeom_BSplineSurfaceForm,,Enum,StepGeom_BSplineSurfaceForm,,StepGeom,TKDESTEP
StepGeom_KnotType,,Enum,StepGeom_KnotType,,StepGeom,TKDESTEP
StepGeom_PreferredSurfaceCurveRepresentation,,Enum,StepGeom_PreferredSurfaceCurveRepresentation,,StepGeom,TKDESTEP
StepGeom_TransitionCode,,Enum,StepGeom_TransitionCode,,StepGeom,TKDESTEP
StepGeom_TrimmingPreference,,Enum,StepGeom_TrimmingPreference,,StepGeom,TKDESTEP
StepKinematics_ActuatedDirection,,Enum,StepKinematics_ActuatedDirection,,StepKinematics,TKDESTEP
StepShape_AngleRelator,,Enum,StepShape_AngleRelator,,StepShape,TKDESTEP
StepShape_BooleanOperator,,Enum,StepShape_BooleanOperator,,StepShape,TKDESTEP
StepToTopoDS_BuilderError,,Enum,StepToTopoDS_BuilderError,,StepToTopoDS,TKDESTEP
StepToTopoDS_GeometricToolError,,Enum,StepToTopoDS_GeometricToolError,,StepToTopoDS,TKDESTEP
StepToTopoDS_TranslateEdgeError,,Enum,StepToTopoDS_TranslateEdgeError,,StepToTopoDS,TKDESTEP
StepToTopoDS_TranslateEdgeLoopError,,Enum,StepToTopoDS_TranslateEdgeLoopError,,StepToTopoDS,TKDESTEP
StepToTopoDS_TranslateFaceError,,Enum,StepToTopoDS_TranslateFaceError,,StepToTopoDS,TKDESTEP
StepToTopoDS_TranslatePolyLoopError,,Enum,StepToTopoDS_TranslatePolyLoopError,,StepToTopoDS,TKDESTEP
StepToTopoDS_TranslateShellError,,Enum,StepToTopoDS_TranslateShellError,,StepToTopoDS,TKDESTEP
StepToTopoDS_TranslateSolidError,,Enum,StepToTopoDS_TranslateSolidError,,StepToTopoDS,TKDESTEP
StepToTopoDS_TranslateVertexError,,Enum,StepToTopoDS_TranslateVertexError,,StepToTopoDS,TKDESTEP
StepToTopoDS_TranslateVertexLoopError,,Enum,StepToTopoDS_TranslateVertexLoopError,,StepToTopoDS,TKDESTEP
StepVisual_CentralOrParallel,,Enum,StepVisual_CentralOrParallel,,StepVisual,TKDESTEP
StepVisual_MarkerType,,Enum,StepVisual_MarkerType,,StepVisual,TKDESTEP
StepVisual_NullStyle,,Enum,StepVisual_NullStyle,,StepVisual,TKDESTEP
StepVisual_ShadingSurfaceMethod,,Enum,StepVisual_ShadingSurfaceMethod,,StepVisual,TKDESTEP
StepVisual_SurfaceSide,,Enum,StepVisual_SurfaceSide,,StepVisual,TKDESTEP
StepVisual_TextPath,,Enum,StepVisual_TextPath,,StepVisual,TKDESTEP
Storage_Error,,Enum,Storage_Error,,Storage,TKernel
Storage_OpenMode,,Enum,Storage_OpenMode,,Storage,TKernel
Storage_SolveMode,,Enum,Storage_SolveMode,,Storage,TKernel
StringType,,Enum,StringType,,StringType,Unknown
TDataStd_RealEnum,,Enum,TDataStd_RealEnum,,TDataStd,TKLCAF
TDataXtd_ConstraintEnum,,Enum,TDataXtd_ConstraintEnum,,TDataXtd,TKCAF
TDataXtd_GeometryEnum,,Enum,TDataXtd_GeometryEnum,,TDataXtd,TKCAF
TDocStd_FormatVersion,,Enum,TDocStd_FormatVersion,,TDocStd,TKLCAF
TFunction_ExecutionStatus,,Enum,TFunction_ExecutionStatus,,TFunction,TKLCAF
TNaming_Evolution,,Enum,TNaming_Evolution,,TNaming,TKCAF
TNaming_NameType,,Enum,TNaming_NameType,,TNaming,TKCAF
TObj_DeletingMode,,Enum,TObj_DeletingMode,,TObj,TKTObj
TObj_DeletingMode,,Enum,TObj_DeletingMode,,TObj,TKTObj
TRelationType,,Enum,TRelationType,,TRelationType,Unknown
TReplacementKind,,Enum,TReplacementKind,,TReplacementKind,Unknown
TopAbs_Orientation,,Enum,TopAbs_Orientation,,TopAbs,TKG3d
TopAbs_ShapeEnum,,Enum,TopAbs_ShapeEnum,,TopAbs,TKG3d
TopAbs_State,,Enum,TopAbs_State,,TopAbs,TKG3d
TopOpeBRepBuild_LoopEnum,,Enum,TopOpeBRepBuild_LoopEnum,,TopOpeBRepBuild,TKBool
TopOpeBRepDS_CheckStatus,,Enum,TopOpeBRepDS_CheckStatus,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Config,,Enum,TopOpeBRepDS_Config,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Kind,,Enum,TopOpeBRepDS_Kind,,TopOpeBRepDS,TKBool
TopOpeBRepTool_OutCurveType,,Enum,TopOpeBRepTool_OutCurveType,,TopOpeBRepTool,TKBool
TopOpeBRep_P2Dstatus,,Enum,TopOpeBRep_P2Dstatus,,TopOpeBRep,TKBool
